gene	gene_name	zscore	effect_size	pvalue	var_g	n_snps_used	n_snps_in_cov	n_snps_in_model	GeneID	chromosome.x	start_position	end_position
ENSG00000114779.19	ABHD14B	-0.553384721279144	-0.0556983773636042	0.579999998820097	0.00645036252984669	1	1	1	84836	3	51968509	51974629
ENSG00000197647.11	ZNF433	-0.553384721279144	-0.614089741124318	0.579999998820097	4.14281896769617e-05	1	1	1	163059	19	12014714	12035678
ENSG00000261320.1	RP11-297D21.2	0.553384721279144	0.67100242829068	0.579999998820097	4.0800898651044e-05	1	1	1	NA	NA	NA	NA
ENSG00000176095.11	IP6K1	-0.553384721279144	-0.126480154205537	0.579999998820097	0.000918549613281876	1	1	1	9807	3	49724293	49786541
ENSG00000104213.12	PDGFRL	0.553384721279144	0.0438008497746095	0.579999998820097	0.00910768073747992	1	1	1	5157	8	17576432	17643143
ENSG00000092200.12	RPGRIP1	0.553384721279144	0.0162839166361249	0.579999998820097	0.0706157918682267	1	1	1	57096	14	21280082	21351315
ENSG00000164011.17	ZNF691	-0.553384721279144	-0.0594638594551625	0.579999998820097	0.00604787041832815	1	1	1	51058	1	42846562	42852476
ENSG00000159140.19	SON	-0.553384721279144	-0.15696243119982	0.579999998820097	0.000826813371443219	1	1	1	6651	21	33543037	33577480
ENSG00000157193.15	LRP8	0.553384721279144	0.0667729165648618	0.579999998820097	0.00474382020615972	1	1	1	7804	1	53242363	53328069
ENSG00000075426.11	FOSL2	-0.553384721279144	-4.91528490669809	0.579999998820097	7.80430413378322e-07	1	1	1	2355	2	28392854	28417316
ENSG00000134744.13	ZCCHC11	-0.553384721279144	-2.60039592575796	0.579999998820097	3.99238887950485e-06	1	2	2	NA	NA	NA	NA
ENSG00000117751.17	PPP1R8	0.553384721279144	2.66227591488831	0.579999998820097	2.09670798452175e-06	1	1	1	5511	1	27830781	27851675
ENSG00000261326.2	LINC01355	0.553384721279144	41.4122204170553	0.579999998820097	6.42534324023177e-09	1	1	1	100996511	1	23281308	23285517
ENSG00000272931.1	RP5-943J3.2	0.553384721279144	0.0855254969906111	0.579999998820097	0.00269065408190303	1	1	1	NA	NA	NA	NA
ENSG00000084764.10	MAPRE3	-0.553384721279144	-0.126589116926349	0.579999998820097	0.00121598524939931	1	1	1	22924	2	26970636	27027218
ENSG00000004142.11	POLDIP2	-0.553384721279144	-0.0876030470069982	0.579999998820097	0.00245533668470466	1	1	1	26073	17	28346632	28357526
ENSG00000214253.8	FIS1	-0.553384721279144	-0.0292323346314767	0.579999998820097	0.0249234573453979	1	1	1	51024	7	101239471	101245080
ENSG00000148824.18	MTG1	-0.553384721279144	-0.0131075973478527	0.579999998820097	0.103619705731573	1	1	1	92170	10	133394156	133422519
ENSG00000076685.18	NT5C2	-0.553384721279144	-50.4220851147179	0.579999998820097	9.7911416837971e-09	1	1	1	22978	10	103088016	103193300
ENSG00000237765.6	FAM200B	0.553384721279144	0.0395149585791657	0.579999998820097	0.0147251322228402	1	1	1	285550	4	15651520	15690446
ENSG00000143816.7	WNT9A	0.553384721279144	0.0644908107361615	0.579999998820097	0.00603420266654164	1	1	1	7483	1	227918655	227947931
ENSG00000182199.10	SHMT2	-0.553384721279144	-1.98868726964187	0.579999998820097	5.66963565445827e-06	1	1	1	6472	12	57229684	57234934
ENSG00000072858.10	SIDT1	-0.553219972364713	-0.00727856536191331	0.580112792407395	0.383910269486122	2	2	2	54847	3	113532295	113629578
ENSG00000204574.12	ABCF1	0.55318020756636	0.0303462343385976	0.580140018492772	0.0329160491439054	2	2	2	23	6	30571441	30591521
ENSG00000148688.13	RPP30	0.552396267762395	0.0661897881796116	0.580676887133918	0.00302335350823442	2	2	2	10556	10	90871973	90908555
ENSG00000272455.1	RP4-758J18.13	0.5523920727604	0.0310707209272682	0.580679760639677	0.0298983870570205	2	2	2	NA	NA	NA	NA
ENSG00000178031.16	ADAMTSL1	0.552050746994848	0.206915751962214	0.580913585353089	0.000524295555394367	2	2	2	92949	9	17906514	18910949
ENSG00000180448.10	ARHGAP45	0.551713586761865	0.0256840720392446	0.581144599734817	0.0248545796785721	2	2	2	23526	19	1065958	1086627
ENSG00000149474.13	KAT14	-0.551657262168726	-0.0314131542042545	0.581183196231248	0.0186695593768135	2	2	2	57325	20	18137152	18188371
ENSG00000198707.14	CEP290	0.551572291279402	0.0158203323851578	0.581241424906509	0.101390972800089	3	3	3	80184	12	88049012	88142215
ENSG00000164627.17	KIF6	-0.551427488591592	-0.00815508389334779	0.581340661280904	0.355838118579273	2	2	2	221458	6	39329989	39725407
ENSG00000109667.11	SLC2A9	0.551381423572441	0.0144562199416301	0.581372232283771	0.0960170014071974	2	2	2	56606	4	9771124	10040269
ENSG00000186567.12	CEACAM19	-0.550968447804528	-0.00697481542314633	0.581655304106342	0.423268730176193	3	3	3	56971	19	44665859	44684354
ENSG00000175595.14	ERCC4	0.550966211580458	0.0434616343562303	0.581656837088419	0.0109589730285371	2	2	2	2072	16	13920136	13952347
ENSG00000254648.1	RP11-713P17.4	0.550731916107517	0.022873803290941	0.581817462388505	0.0382287099006741	2	2	2	NA	NA	NA	NA
ENSG00000081853.14	PCDHGA2	0.550676562427091	0.0278374445239102	0.581855414085458	0.0215150065463621	2	2	2	56113	5	141338759	141512974
ENSG00000123415.15	SMUG1	-0.550582609765256	-0.00593054259042019	0.581919832738487	0.565539903364743	3	3	3	23583	12	54121273	54188984
ENSG00000205362.11	MT1A	0.550582357120729	0.00892883832199721	0.581920005968728	0.272353064443749	3	3	3	4489	16	56638665	56640086
ENSG00000172183.14	ISG20	-0.54976109991742	-0.0494064106876693	0.582483242971281	0.00776656113694319	2	2	2	3669	15	88635613	88656482
ENSG00000145107.15	TM4SF19	-0.549710657079474	-0.0372064361034508	0.582517846119002	0.0147777719560547	2	2	2	116211	3	196323546	196338387
ENSG00000163960.11	UBXN7	0.549558620718058	0.184283638983883	0.582622146940745	0.00059799213877894	3	3	3	26043	3	196347658	196454322
ENSG00000012963.14	UBR7	-0.549542295088095	-0.071914350824968	0.582633347257479	0.00419146156583553	2	2	2	55148	14	93207255	93229214
ENSG00000274925.1	CTD-2547G23.4	-0.548533062608177	-0.0457558111010078	0.583325933543733	0.0107722863543824	2	2	2	NA	NA	NA	NA
ENSG00000160190.13	SLC37A1	-0.54833173927763	-0.0308658737577319	0.583464137677488	0.0217808347914115	2	2	2	54020	21	42499621	42581435
ENSG00000100714.15	MTHFD1	0.547646640716822	0.0170670799482252	0.58393455737506	0.0675831216092529	2	2	2	4522	14	64388352	64460024
ENSG00000256092.2	RP13-942N8.1	-0.547415791269515	-0.0109911659406947	0.584093108831089	0.2233739893182	2	3	3	NA	NA	NA	NA
ENSG00000155368.16	DBI	0.547341784880244	0.0188181905136152	0.584143941961189	0.0637353347543386	2	2	2	1622	2	119366976	119372542
ENSG00000130956.13	HABP4	0.547066784288474	0.0415372006645463	0.58433285100134	0.0123425425180358	2	2	2	22927	9	96450161	96491335
ENSG00000163576.17	EFHB	0.546847430147228	0.00603614827414957	0.584483554619511	0.581659610199008	2	2	2	151651	3	19879471	19947513
ENSG00000025156.12	HSF2	-0.546776295590573	-0.0159601802591983	0.584532430316955	0.0836798788111547	2	2	2	3298	6	122399550	122433118
ENSG00000141569.10	TRIM65	-0.546523232592245	-0.0223510230193899	0.584706322266409	0.0829023970304251	2	2	2	201292	17	75880378	75897007
ENSG00000140931.19	CMTM3	-0.546405119836152	-0.0409902516499436	0.58478749154453	0.0115582165712208	2	2	2	123920	16	66603995	66613891
ENSG00000093144.18	ECHDC1	0.546387475571141	0.0285953153030633	0.584799617460675	0.0264808212491837	2	2	2	55862	6	127288711	127344178
ENSG00000108018.15	SORCS1	-0.546173964055199	-0.0427360707158742	0.584946361245203	0.0112106961563305	2	2	2	114815	10	106573662	107181137
ENSG00000141293.15	SKAP1	-0.54616117209102	-0.0211376386034356	0.584955153545009	0.0533142823331045	2	2	2	8631	17	48133437	48430249
ENSG00000100068.11	LRP5L	0.545968303022409	0.0295422286653233	0.585087725672425	0.0209523587101483	2	2	2	91355	22	25351417	25405409
ENSG00000065518.7	NDUFB4	0.545711464770036	0.126846094634951	0.58526428987683	0.00137018572685434	2	2	2	4710	3	120596335	120602506
ENSG00000101079.20	NDRG3	0.545543485776971	0.0410657903540283	0.585379780911604	0.00866070365063906	2	2	2	57446	20	36651765	36746126
ENSG00000122965.10	RBM19	0.545166531629786	0.0106329425695634	0.585638987700273	0.171497703184561	2	2	2	9904	12	113816739	113966370
ENSG00000018510.13	AGPS	0.545071193280611	0.0480307095043642	0.58570455410846	0.00839163376130213	2	2	2	8540	2	177392772	177543833
ENSG00000054598.6	FOXC1	0.54499316995272	0.0453830358238827	0.585758215107627	0.0112342143248739	2	2	2	2296	6	1609914	1613896
ENSG00000105135.15	ILVBL	-0.544939612281005	-0.0459385022427301	0.585795051029719	0.00714788536922659	2	2	2	10994	19	15114981	15125785
ENSG00000251359.4	WWC2-AS2	0.544273974354883	0.354679117977882	0.586252953503886	0.000141414682677731	2	2	2	152641	4	183097020	183099198
ENSG00000021776.10	AQR	0.5439370990282	0.0634207862399849	0.586484758419721	0.00472542636257193	2	2	2	9716	15	34851781	34969741
ENSG00000131037.14	EPS8L1	-0.543788409931116	-0.00549631203875093	0.586587085344032	0.73144313431727	2	2	2	54869	19	55075868	55087922
ENSG00000101144.12	BMP7	-0.543293226246374	-0.0413262402131268	0.586927927370247	0.0113722333480746	2	2	2	655	20	57168752	57266640
ENSG00000188488.13	SERPINA5	0.542608105793178	0.0272160828355789	0.587399656803968	0.0278218616049098	3	3	3	5104	14	94581425	94593117
ENSG00000265933.5	LINC00668	-0.54247340127954	-0.0117773420005252	0.587492426218796	0.224011591215482	3	3	3	400643	18	6925473	6929868
ENSG00000226029.1	LINC01772	-0.542279150901055	-0.0239045839624099	0.587626216107084	0.0338381306439341	2	2	2	107984921	1	16460947	16468480
ENSG00000273297.1	RP11-38M8.1	-0.541879872505072	-0.0433320171101347	0.587901263233574	0.0107337947697053	2	2	2	NA	NA	NA	NA
ENSG00000170915.8	PAQR8	0.541726240142973	0.017613292649653	0.588007110361101	0.0567378732649377	2	2	2	85315	6	52362150	52407776
ENSG00000087008.15	ACOX3	0.541715234308529	0.0183539020282252	0.588014693320193	0.0904558462370608	4	4	4	8310	4	8366262	8440722
ENSG00000151500.14	THYN1	-0.541252186866247	-0.0515036382827961	0.588333771404937	0.00709743769220485	2	2	2	29087	11	134248281	134253351
ENSG00000267868.1	RP11-120K24.3	-0.541162067063879	-0.0120759387808606	0.58839588072086	0.135327397340642	3	3	3	NA	NA	NA	NA
ENSG00000129465.15	RIPK3	0.541043965329778	0.0160588025403654	0.588477279381295	0.0982446065770516	2	2	2	11035	14	24336024	24339990
ENSG00000111615.13	KRR1	0.541015089045324	0.021381072491089	0.588497182428061	0.0421569378290801	2	2	2	11103	12	75490862	75511608
ENSG00000185736.15	ADARB2	-0.540980527987211	-0.0255552004488907	0.588521004127181	0.0319825114634406	2	2	2	105	10	1177312	1737524
ENSG00000138030.12	KHK	-0.540654875706539	-0.0197211938082246	0.588745486444494	0.0484094852506513	2	2	2	3795	2	27086759	27100761
ENSG00000132434.9	LANCL2	0.540238284475484	0.0500688533137442	0.589032713451716	0.00675651991825377	3	3	3	55915	7	55365336	55433736
ENSG00000088387.18	DOCK9	0.539872173404665	0.0477357310004841	0.589285189295963	0.00930015778007307	2	2	2	23348	13	98793428	99086693
ENSG00000164406.7	LEAP2	0.5395471298158	0.0716529771623887	0.589509386195858	0.00387468478629893	2	2	2	116842	5	132873667	132875045
ENSG00000140254.12	DUOXA1	0.539523309228717	0.0452563633511545	0.589525817852069	0.0079598996645813	2	2	2	90527	15	45117365	45129937
ENSG00000116649.9	SRM	0.539280559616852	0.173205628607005	0.589693280768189	0.000707143087254728	2	2	2	6723	1	11054588	11060052
ENSG00000155367.15	PPM1J	-0.539201469943676	-0.0146837945726635	0.589747846197716	0.103883747200037	2	2	2	333926	1	112709997	112715331
ENSG00000205903.6	ZNF316	0.538836002349854	0.129382684453399	0.590000019272663	0.00121237864905379	1	1	1	100131017	7	6637317	6658278
ENSG00000273443.1	RP11-54O7.18	-0.538836002349854	-0.0150090185728179	0.590000019272663	0.0886842669059366	1	1	1	NA	NA	NA	NA
ENSG00000176209.11	SMIM19	0.538836002349854	0.0207291929173046	0.590000019272663	0.0412308547339707	1	1	1	114926	8	42541147	42555194
ENSG00000169919.16	GUSB	0.538836002349854	0.0802201186104202	0.590000019272663	0.00265172899687068	1	1	1	2990	7	65960683	65982229
ENSG00000170775.2	GPR37	-0.538836002349854	-0.161610488898437	0.590000019272663	0.000821196201552102	1	1	1	2861	7	124743884	124765791
ENSG00000145087.12	STXBP5L	-0.538836002349854	-1.72783862912347	0.590000019272663	6.77885254181092e-06	1	1	1	9515	3	120908204	121424760
ENSG00000284413.1	BTBD8	-0.538836002349854	-0.256071716199686	0.590000019272663	0.000351964601652709	1	1	1	284697	1	92080344	92188508
ENSG00000134709.10	HOOK1	0.538836002349854	0.145616865762739	0.590000019272663	0.00087376890793335	1	1	1	51361	1	59814921	59876369
ENSG00000109458.8	GAB1	0.538836002349854	0.0585737812356902	0.590000019272663	0.00640030481677599	1	1	1	2549	4	143336875	143474564
ENSG00000122035.6	RASL11A	-0.538836002349854	-0.0386954578105282	0.590000019272663	0.0132754354528235	1	1	1	387496	13	27270829	27275191
ENSG00000083896.12	YTHDC1	0.538836002349854	29.3504089694194	0.590000019272663	2.45215394417949e-08	1	1	1	91746	4	68310386	68350092
ENSG00000120075.5	HOXB5	0.538836002349854	0.112925572971279	0.590000019272663	0.00158411955008314	1	1	1	3215	17	48591256	48593778
ENSG00000149541.9	B3GAT3	0.538836002349854	0.731666931752506	0.590000019272663	3.51983756779176e-05	1	1	1	26229	11	62615295	62621985
ENSG00000137198.9	GMPR	0.538836002349854	3.89971054573628	0.590000019272663	1.15452588629199e-06	1	1	1	2766	6	16238586	16295548
ENSG00000169814.12	BTD	-0.538836002349854	-0.0845904755382094	0.590000019272663	0.00304912777270628	1	1	1	686	3	15601351	15722515
ENSG00000057935.13	MTA3	-0.538836002349854	-0.225669591518871	0.590000019272663	0.000409459823810743	1	1	1	57504	2	42494109	42756945
ENSG00000204977.9	TRIM13	-0.538836002349854	-0.0304261540508492	0.590000019272663	0.020742540215504	1	1	1	10206	13	49997041	50018466
ENSG00000225697.12	SLC26A6	-0.538836002349854	-0.0333754657988592	0.590000019272663	0.0163223482400885	1	1	1	65010	3	48625722	48635460
ENSG00000109220.10	CHIC2	0.538836002349854	1.2036154995384	0.590000019272663	1.06808552120802e-05	1	1	1	26511	4	53996334	54064689
ENSG00000133112.16	TPT1	-0.538836002349854	-0.0620348155571171	0.590000019272663	0.00487536890247226	1	1	1	7178	13	45333470	45341182
ENSG00000088970.15	KIZ	-0.538836002349854	-0.188096356011835	0.590000019272663	0.000592419287362254	1	1	1	55857	20	21125974	21246621
ENSG00000103043.14	VAC14	-0.538836002349854	-0.156341562642369	0.590000019272663	0.000732954914090337	1	1	1	55697	16	70687438	70801157
ENSG00000132792.18	CTNNBL1	0.538836002349854	0.108235579731393	0.590000019272663	0.0017686627794302	1	1	1	56259	20	37694029	37872123
ENSG00000188707.5	ZBED6CL	0.538836002349854	0.00919782940029216	0.590000019272663	0.218217411677952	1	1	1	NA	NA	NA	NA
ENSG00000281912.1	LINC01144	-0.538836002349854	-0.099001770809357	0.590000019272663	0.0019725172658551	1	1	1	400752	1	45303909	45305618
ENSG00000171262.11	FAM98B	-0.538836002349854	-0.589989362149928	0.590000019272663	4.65544311138253e-05	1	1	1	283742	15	38454126	38487709
ENSG00000188878.19	FBF1	0.538836002349854	0.0208957472227902	0.590000019272663	0.0429990015392059	1	2	2	85302	17	75909573	75941041
ENSG00000171346.15	KRT15	-0.538836002349854	-0.792779455231846	0.590000019272663	1.3889300842398e-05	1	1	1	3866	17	41513744	41521923
ENSG00000228549.3	RP11-108M9.3	0.538836002349854	0.0445099274002708	0.590000019272663	0.0120783727429456	1	3	3	NA	NA	NA	NA
ENSG00000111863.12	ADTRP	-0.538836002349854	-0.654783740347638	0.590000019272663	2.49231067090789e-05	1	1	1	84830	6	11713522	11779627
ENSG00000174109.4	C16orf91	0.538836002349854	5.27972432123148	0.590000019272663	6.63737205710201e-07	1	1	1	283951	16	1419751	1420746
ENSG00000165671.19	NSD1	0.538836002349854	1.09515613670921	0.590000019272663	1.64095623428055e-05	1	1	1	64324	5	177131834	177300212
ENSG00000164068.15	RNF123	-0.538836002349854	-0.0292436897042158	0.590000019272663	0.0210978381701971	1	1	1	63891	3	49688752	49721528
ENSG00000173905.8	GOLIM4	-0.538836002349854	-0.0648859659593813	0.590000019272663	0.00498382875275277	1	1	1	27333	3	168008671	168095923
ENSG00000189120.4	SP6	0.538836002349854	0.0450765017975162	0.590000019272663	0.00984296593162335	1	1	1	80320	17	47844907	47876311
ENSG00000164220.6	F2RL2	-0.538836002349854	-0.0264302968388718	0.590000019272663	0.0259348111970342	1	1	1	2151	5	76615481	76623402
ENSG00000260423.1	RP13-735L24.1	0.538836002349854	0.0125792475323222	0.590000019272663	0.104220034798242	1	1	1	NA	NA	NA	NA
ENSG00000074266.19	EED	0.538836002349854	0.0704483688132001	0.590000019272663	0.00390265536161213	1	1	1	8726	11	86244752	86285419
ENSG00000272338.2	RP11-722E23.2	0.538836002349854	0.0654247268314279	0.590000019272663	0.00495212185475947	1	1	1	NA	NA	NA	NA
ENSG00000131043.11	AAR2	0.538836002349854	0.107110402723845	0.590000019272663	0.00173487393417512	1	1	1	25980	20	36236135	36256933
ENSG00000090520.11	DNAJB11	0.538836002349854	0.236068176374592	0.590000019272663	0.000296686917160052	1	1	1	51726	3	186570719	186585792
ENSG00000185122.10	HSF1	0.538836002349854	0.189125734013381	0.590000019272663	0.000567260049944238	1	1	1	3297	8	144291602	144314719
ENSG00000163221.8	S100A12	-0.538836002349854	-0.0521860344387946	0.590000019272663	0.00787983790843687	1	1	1	6283	1	153373710	153375620
ENSG00000126460.10	PRRG2	0.538836002349854	0.0423045612353727	0.590000019272663	0.0115232571482439	1	1	1	5639	19	49580616	49591007
ENSG00000127334.10	DYRK2	-0.538836002349854	-1.38338400220821	0.590000019272663	1.01216758912249e-05	1	1	1	8445	12	67648744	67665405
ENSG00000005436.13	GCFC2	0.538836002349854	0.0532955606397778	0.590000019272663	0.00712068123027691	1	1	1	6936	2	75655605	75711641
ENSG00000213145.9	CRIP1	-0.538836002349854	-0.363905037595569	0.590000019272663	0.000186998517500028	1	1	1	1396	14	105486885	105488946
ENSG00000151164.18	RAD9B	-0.538836002349854	-0.0410632120888713	0.590000019272663	0.0108947939944061	1	1	1	144715	12	110501650	110534631
ENSG00000160783.19	PMF1	0.538836002349854	0.0466098064324287	0.590000019272663	0.00977687164759463	1	1	1	11243	1	156213006	156240041
ENSG00000160803.7	UBQLN4	0.538836002349854	0.0514477855854582	0.590000019272663	0.00747348685912039	1	1	1	56893	1	156033128	156053797
ENSG00000104738.16	MCM4	-0.538836002349854	-0.0401394165239521	0.590000019272663	0.0136348294883332	1	1	1	4173	8	47960940	47978159
ENSG00000251526.1	RP11-381N20.1	0.538836002349854	7.04850823870558	0.590000019272663	3.47834659456524e-07	1	1	1	NA	NA	NA	NA
ENSG00000151491.12	EPS8	0.538836002349854	0.86015223494471	0.590000019272663	3.63397187068548e-05	1	1	1	2059	12	15620133	15789387
ENSG00000162971.10	TYW5	-0.538836002349854	-0.254968389451366	0.590000019272663	0.000325582159112148	1	1	1	129450	2	199928912	199955623
ENSG00000135631.16	RAB11FIP5	0.538836002349854	0.518240018104096	0.590000019272663	8.4373964522911e-05	1	1	1	26056	2	73073381	73112947
ENSG00000138079.13	SLC3A1	0.538836002349854	1.97013380813926	0.590000019272663	4.52954884030651e-06	1	1	1	6519	2	44275463	44321493
ENSG00000197465.13	GYPE	-0.538836002349854	-0.032844577637331	0.590000019272663	0.0167406597621268	1	1	1	2996	4	143870863	143912130
ENSG00000091831.22	ESR1	-0.538836002349854	-6.97227294631105	0.590000019272663	3.99590085353483e-07	1	1	1	2099	6	151654147	152129618
ENSG00000265912.1	RP11-583F2.2	0.538836002349854	0.0096790590708653	0.590000019272663	0.237334252202092	1	1	1	NA	NA	NA	NA
ENSG00000138101.18	DTNB	-0.538836002349854	-0.0486886233633638	0.590000019272663	0.00909670832289691	1	2	2	1838	2	25377242	25673576
ENSG00000004975.11	DVL2	-0.538836002349854	-0.0902068681768142	0.590000019272663	0.00239626975770288	1	1	1	1856	17	7225340	7234543
ENSG00000138286.14	FAM149B1	0.538836002349854	0.0190750585691338	0.590000019272663	0.039965368492924	1	1	1	317662	10	73168089	73244503
ENSG00000166192.14	SENP8	0.538836002349854	0.10237795153251	0.590000019272663	0.00151210309270748	1	1	1	123228	15	72114257	72143691
ENSG00000176809.10	LRRC37A3	0.538836002349854	0.0253558390549599	0.590000019272663	0.0345836421029714	1	1	1	374819	17	64854129	64919477
ENSG00000166535.19	A2ML1	0.538836002349853	1.01864921604821	0.590000019272663	1.82575748056852e-05	1	1	1	144568	12	8822553	8887201
ENSG00000133878.8	DUSP26	0.538836002349853	0.0859793342617029	0.590000019272663	0.00264112959696463	1	1	1	78986	8	33591329	33600022
ENSG00000081277.12	PKP1	0.538836002349853	0.333456957543556	0.590000019272663	0.000182864336092884	1	1	1	5317	1	201283505	201332988
ENSG00000064886.13	CHI3L2	0.538836002349853	0.0286216574003355	0.590000019272663	0.0219689110678788	1	1	1	1117	1	111227079	111243439
ENSG00000128973.12	CLN6	-0.538836002349853	-0.0303149938750124	0.590000019272663	0.0176074278387409	1	1	1	54982	15	68206991	68229727
ENSG00000105778.18	AVL9	0.538836002349853	0.0375323562246444	0.590000019272663	0.0140154784642755	1	1	1	23080	7	32495488	32588725
ENSG00000142627.12	EPHA2	0.538836002349853	0.171592415453842	0.590000019272663	0.000670072529626241	1	1	1	1969	1	16124336	16156103
ENSG00000023734.10	STRAP	-0.538836002349853	-0.0826742354058419	0.590000019272663	0.00393361481749502	1	1	1	11171	12	15882381	15903477
ENSG00000061936.9	SFSWAP	0.538836002349853	0.330359315463416	0.590000019272663	0.000124823487979903	1	1	1	6433	12	131711087	131799737
ENSG00000144909.7	OSBPL11	0.538836002349853	0.03199122465266	0.590000019272663	0.0179288659942818	1	1	1	114885	3	125528857	125595496
ENSG00000152223.12	EPG5	-0.538836002349853	-0.014680132733843	0.590000019272663	0.0896395096075378	1	1	1	57724	18	45800585	45967338
ENSG00000118514.13	ALDH8A1	-0.538022109336454	-0.00631187758232428	0.590561784842789	0.437423292928802	2	2	2	64577	6	134917392	134950100
ENSG00000003249.13	DBNDD1	-0.537922849436945	-0.0136392307286442	0.59063031289005	0.107211607378802	5	5	5	79007	16	90004870	90019889
ENSG00000129515.18	SNX6	-0.537685323919995	-0.105953537098106	0.590794312997885	0.00119057657930869	2	2	2	58533	14	34561092	34630147
ENSG00000198898.13	CAPZA2	-0.537465699294918	-0.14231084476498	0.590945972026765	0.000952991291856575	2	2	2	830	7	116862586	116922048
ENSG00000167083.6	GNGT2	-0.537321486243117	-0.0318801261794682	0.591045566277813	0.0176614252265199	3	3	3	2793	17	49206233	49210573
ENSG00000102780.16	DGKH	0.537169110748727	0.139844960572581	0.591150805937623	0.000857672947540719	2	2	2	160851	13	42040069	42256583
ENSG00000172663.8	TMEM134	0.535114421495194	0.0939047981801283	0.592570738170304	0.00337062373856099	2	2	2	80194	11	67461709	67469271
ENSG00000134287.9	ARF3	-0.53508090389409	-0.0587703393335658	0.592593914108645	0.00775661705309713	2	2	2	377	12	48930251	48957525
ENSG00000183379.8	SYNDIG1L	-0.534762370888566	-0.0480468541414042	0.592814186332574	0.00815245026945808	2	2	2	646658	14	74405892	74477079
ENSG00000168032.8	ENTPD3	-0.533987911972814	-0.0201159699230933	0.593349897337582	0.0495208982737301	2	2	2	956	3	40387181	40428743
ENSG00000127989.13	MTERF1	0.533649799574304	0.244752076566097	0.593583846944879	0.000347544518553046	2	2	2	7978	7	91870928	91880732
ENSG00000094804.9	CDC6	-0.533612469292242	-1.00634163665859	0.593609679419387	1.92770944291789e-05	2	2	2	990	17	40287877	40304656
ENSG00000171227.6	TMEM37	-0.533562362973425	-0.0327176374213459	0.593644353692606	0.0176572898130091	2	2	2	140738	2	119429911	119438506
ENSG00000241106.6	HLA-DOB	-0.533387519128031	-0.00432468766615985	0.593765355339188	0.775542751766772	2	2	2	3112	6	32812762	32817001
ENSG00000074706.13	IPCEF1	-0.533361849711984	-0.0170930812275346	0.593783120950084	0.0547540035169395	2	2	2	26034	6	154154495	154356802
ENSG00000170448.11	NFXL1	0.533218574301136	0.0122235197613371	0.593882285257932	0.136686376409502	3	3	3	152518	4	47847232	47914666
ENSG00000160216.18	AGPAT3	0.532593612770835	0.148251114653407	0.59431492452519	0.000658480774990621	2	2	2	56894	21	43865159	43987591
ENSG00000100056.11	DGCR14	-0.53231153001761	-0.0379451556605123	0.594510247848478	0.0158392391013632	2	2	2	NA	NA	NA	NA
ENSG00000145241.10	CENPC	0.532259007572233	0.0373068585210276	0.594546619346727	0.0108806930557453	2	2	2	1060	4	67468761	67545502
ENSG00000002919.14	SNX11	0.532053451057381	0.0111414636492366	0.594688975854228	0.156349820375023	2	2	2	29916	17	48107532	48123600
ENSG00000066427.21	ATXN3	0.531976118045156	0.19837218750044	0.594742536239411	0.000477136584596593	2	2	2	4287	14	92058551	92106581
ENSG00000141526.16	SLC16A3	-0.531484881430424	-0.379389495191768	0.5950828152476	0.000133518690366354	2	2	2	9123	17	82217950	82240085
ENSG00000109586.11	GALNT7	-0.531424845992645	-0.365531748329946	0.595124407816899	0.000126333252127276	2	2	2	51809	4	173168810	173323966
ENSG00000117461.14	PIK3R3	0.530757433240513	0.0803382268266099	0.595586880923816	0.00284791569605909	2	2	2	8503	1	46040139	46174900
ENSG00000174839.12	DENND6A	-0.530626899517685	-0.0404654682121885	0.595677351363587	0.0108637826772989	2	2	2	201627	3	57625453	57693117
ENSG00000170949.17	ZNF160	0.530544741315378	0.00836538497725366	0.595734296863907	0.186404109290614	4	4	4	90338	19	53066613	53103421
ENSG00000095485.16	CWF19L1	-0.53051802889134	-0.00953471535147796	0.59575281231632	0.205868670811179	3	3	3	55280	10	100232297	100267637
ENSG00000198089.15	SFI1	0.53028170988907	0.0149961865396694	0.595916625922174	0.0887767448205997	3	3	3	9814	22	31496138	31618587
ENSG00000137714.2	FDX1	-0.530238028559956	-0.0146227106556692	0.595946907563808	0.0812502572766307	2	2	2	2230	11	110429947	110464883
ENSG00000138411.10	HECW2	0.530142254137767	0.26028288904904	0.596013304672494	0.000249561801472005	2	2	2	57520	2	196194071	196593691
ENSG00000181396.12	OGFOD3	0.52947679096481	0.00747497461393434	0.596474740442601	0.385484380030351	3	3	3	79701	17	82389209	82418636
ENSG00000172543.7	CTSW	-0.52928164469783	-0.00781719990997597	0.596610086763362	0.386208760885722	2	2	2	1521	11	65879836	65883740
ENSG00000111364.15	DDX55	0.529168023732587	0.0101948664397976	0.596688896553293	0.16317037630337	2	2	2	57696	12	123602088	123620942
ENSG00000117523.15	PRRC2C	-0.529146022804539	-0.0372609423880522	0.596704157387737	0.0154743764828674	2	2	2	23215	1	171485495	171593510
ENSG00000204228.3	HSD17B8	-0.52908157780812	-0.0241558512832104	0.596748860361729	0.0292881548374691	3	4	4	7923	6	33204654	33206830
ENSG00000189227.5	C15orf61	-0.528592338028617	-0.0186793818094111	0.597088276564824	0.0590108416231305	2	2	2	145853	15	67521130	67530145
ENSG00000120915.13	EPHX2	-0.528342462573684	-0.00606533040827	0.597261664652307	0.552565341223444	3	3	3	2053	8	27491142	27597558
