gene	gene_name	zscore	effect_size	pvalue	var_g	n_snps_used	n_snps_in_cov	n_snps_in_model	GeneID	chromosome.x	start_position	end_position
ENSG00000272630.1	RP11-344N10.5	-0.951992738305584	-0.0301125105060764	0.341100664680748	0.0655169955022728	2	2	2	NA	NA	NA	NA
ENSG00000185262.8	UBALD2	0.951322273625398	0.128481947112591	0.34144080344543	0.0037980000535833	2	2	2	283991	17	76265347	76271297
ENSG00000160305.17	DIP2A	0.950960579128259	0.0336495733810685	0.341624387672504	0.049903227904341	3	3	3	23181	21	46458890	46571225
ENSG00000184702.17	SEPT5	-0.950950958105611	-0.0561404897475891	0.341629271849393	0.017596538993614	2	2	2	NA	NA	NA	NA
ENSG00000060656.19	PTPRU	0.950557680006498	0.78091104931081	0.341828960369302	0.000121217346197387	2	2	2	10076	1	29236521	29326801
ENSG00000182240.15	BACE2	-0.950502846208643	-0.0625640614721699	0.341856808379308	0.01354665892356	2	2	2	25825	21	41168159	41282529
ENSG00000182218.9	HHIPL1	0.950392156389696	0.0374002363944293	0.341913027970095	0.0431857616149362	3	3	3	84439	14	99604475	99680568
ENSG00000155465.18	SLC7A7	-0.950317740194312	-0.0728883263551186	0.341950827436319	0.0113674677540676	3	3	3	9056	14	22773221	22819795
ENSG00000263956.6	NBPF11	-0.950122868524035	-0.0181184466178979	0.342049824538081	0.218470729661023	4	4	4	200030	1	148102150	148152280
ENSG00000123815.11	COQ8B	-0.950075543982323	-0.070579025043957	0.342073868728619	0.0118546407960386	2	2	2	79934	19	40691529	40716885
ENSG00000105419.17	MEIS3	-0.94991215270118	-0.17237472953768	0.342156891283242	0.00201384568229401	2	2	2	56917	19	47403123	47422232
ENSG00000042493.15	CAPG	-0.94980424848909	-0.0335328833212852	0.342211726753671	0.0503614211838069	2	2	2	822	2	85394752	85418466
ENSG00000181396.12	OGFOD3	0.949532598456223	0.0180737975933456	0.342349800534196	0.186207842865188	2	2	2	79701	17	82389209	82418636
ENSG00000116221.15	MRPL37	0.949285608464275	0.0876874700331508	0.342475371070333	0.0077310972653088	2	2	2	51253	1	54200166	54225488
ENSG00000174562.13	KLK15	-0.949208959725918	-0.0378287100536716	0.342514345531491	0.0441886507242743	2	2	2	55554	19	50825288	50834336
ENSG00000186453.12	FAM228A	-0.949150254071214	-0.0174310529960379	0.342544198185241	0.235884167204301	3	3	3	653140	2	24175052	24191697
ENSG00000172987.12	HPSE2	-0.949003896972373	-0.0493983103256855	0.342618630078104	0.0261982062286291	2	2	2	60495	10	98457076	99235874
ENSG00000217702.2	RP11-287D1.4	-0.948792650938697	-0.0102865526209672	0.342726080351832	0.546960176600702	2	2	2	NA	NA	NA	NA
ENSG00000143375.14	CGN	0.948701631312949	0.123409338764195	0.342772384114701	0.00453715308821496	2	2	2	57530	1	151510857	151538691
ENSG00000163617.10	CCDC191	-0.9485423338477	-0.0440672960423918	0.342853431996983	0.00383122641572926	2	2	2	57577	3	113964136	114056612
ENSG00000180953.11	ST20	-0.948499516217283	-0.0112233205875456	0.342875218978606	0.467183887304537	2	3	3	400410	15	79898841	79923751
ENSG00000119915.4	ELOVL3	-0.948137606600002	-0.788475304017425	0.343059405528934	7.28875632018366e-05	2	2	2	83401	10	102224766	102229588
ENSG00000166435.15	XRRA1	0.947935143187459	0.00894851190700657	0.343162472744587	0.700916508399362	2	2	2	143570	11	74840909	74949186
ENSG00000260988.1	RP11-285A1.1	-0.947886941856988	-0.0636729077655962	0.343187013312931	0.015110829240206	2	2	2	NA	NA	NA	NA
ENSG00000269947.1	RP11-849F2.9	0.94703316466441	0.0544957064792896	0.343621879613622	0.0223955878785746	2	2	2	NA	NA	NA	NA
ENSG00000183258.11	DDX41	0.946967882312828	0.622408979092581	0.343655145265337	0.000147532273283288	2	2	2	51428	5	177511576	177516960
ENSG00000165895.17	ARHGAP42	0.946817688715863	0.0826082637675055	0.343731686589642	0.0102338236727497	2	2	2	143872	11	100687287	100993940
ENSG00000198624.12	CCDC69	-0.946465064398451	-0.13644639244816	0.343911432983156	0.00333141725530216	2	2	2	26112	5	151181051	151224091
ENSG00000279873.2	LINC01126	-0.946415538307397	-0.025173456680049	0.343936683172338	0.101274707370182	4	4	4	100129726	2	43227210	43228854
ENSG00000167995.15	BEST1	0.946358139031021	0.0453833131895067	0.343965948876373	0.0261422892714422	2	2	2	7439	11	61946721	61965514
ENSG00000148814.17	LRRC27	0.946258066510353	0.0185704078818285	0.344016975843719	0.186001342090521	4	4	4	80313	10	132330062	132381507
ENSG00000205456.11	TP53TG3D	-0.945794250528691	-0.0370172934914915	0.344253538660429	0.0462856613338311	2	2	2	729264	16	32251602	32255927
ENSG00000128652.11	HOXD3	0.945677396370746	0.296364864364319	0.344313154849588	0.000807374552797942	2	2	2	3232	2	176157306	176173101
ENSG00000198589.10	LRBA	-0.945584856787074	-0.120331917434521	0.344360371000676	0.00452316842300147	2	2	2	987	4	150264434	151015726
ENSG00000138942.15	RNF185	0.945453847248781	0.104933510154964	0.344427222608648	0.00634106404373272	3	3	3	91445	22	31160181	31207018
ENSG00000152518.7	ZFP36L2	0.945452187475459	0.253028925010784	0.344428069611671	0.00111525930614206	2	2	2	678	2	43222401	43226605
ENSG00000188290.10	HES4	0.945271982482686	0.0567013357352535	0.344520038372482	0.0183746537016256	2	2	2	57801	1	998961	1001051
ENSG00000132436.11	FIGNL1	-0.945104965044018	-0.00996545286446258	0.344605290771086	0.643840998764033	2	2	2	63979	7	50437319	50450399
ENSG00000164967.9	RPP25L	0.944806842001037	0.0207410963499007	0.344757498178677	0.133362292444966	3	4	4	138716	9	34610494	34612096
ENSG00000117226.11	GBP3	0.944709403228788	0.0131534046472071	0.344807255066165	0.299801289809502	2	2	2	2635	1	89006676	89022869
ENSG00000108256.8	NUFIP2	-0.944166273496543	-0.220457790814574	0.345084686950095	0.00146553370130875	2	2	2	57532	17	29255838	29294147
ENSG00000160961.11	ZNF333	0.943989680568541	0.0248059360678841	0.345174921670143	0.0952068775889	3	5	5	84449	19	14689786	14733741
ENSG00000163820.14	FYCO1	-0.943912007788516	-0.0325567492333858	0.345214615347869	0.0512505452006387	4	4	4	79443	3	45917902	45995823
ENSG00000154518.9	ATP5G3	-0.943730865198069	-0.0547132089086498	0.345307197252561	0.018944958499951	2	2	2	NA	NA	NA	NA
ENSG00000118690.12	ARMC2	0.943713009935446	0.0539224400088616	0.345316323927058	0.0209471100000806	2	2	2	84071	6	108848409	108989089
ENSG00000184220.11	CMSS1	0.943357606811023	0.0617005449477878	0.345498019373581	0.0143213513087441	2	2	2	84319	3	99817861	100181731
ENSG00000173269.13	MMRN2	0.943051370306288	0.160390342384711	0.34565462786223	0.0024267006394699	2	2	2	79812	10	86935539	86957614
ENSG00000114124.2	GRK7	-0.942824167591527	-0.0123488527958697	0.345770847922428	0.367719282048231	2	2	2	131890	3	141763407	141819351
ENSG00000189190.9	ZNF600	0.942258988948393	0.00738229661287716	0.346060059405605	0.997901737051713	6	6	6	162966	19	52764163	52786824
ENSG00000174851.15	YIF1A	0.942106080393771	0.102104835623191	0.346138331781575	0.0075287435575856	2	2	2	10897	11	66284579	66289142
ENSG00000254521.6	SIGLEC12	-0.941970779173586	-0.0130799916134161	0.346207600540762	0.383389722737969	2	2	2	89858	19	51491226	51501799
ENSG00000183570.16	PCBP3	0.941855957743377	0.0121529361647807	0.346266391400207	0.384985833899084	3	3	3	54039	21	45643724	45942453
ENSG00000135624.15	CCT7	0.941540921993888	0.163083727096436	0.346427728633957	0.00233631249597253	2	3	3	10574	2	73233424	73253007
ENSG00000091039.16	OSBPL8	0.94147516753758	0.483099296628099	0.346461409078674	0.000205090652707916	2	2	2	114882	12	76351796	76559804
ENSG00000130518.16	KIAA1683	0.941057893824793	0.0189042079188702	0.346675191697247	0.182269408289042	2	2	2	NA	NA	NA	NA
ENSG00000168993.14	CPLX1	-0.941001475683971	-0.0508743307447052	0.346704102952261	0.022676309106761	2	2	2	10815	4	784956	826128
ENSG00000267397.1	RP11-873E20.1	-0.940961619212607	-0.0409210244627796	0.346724528169898	0.0314531400098914	2	2	2	NA	NA	NA	NA
ENSG00000074964.16	ARHGEF10L	0.940906356770857	0.0917327005602415	0.346752849741666	0.0107767524996955	2	2	2	55160	1	17513441	17697874
ENSG00000167554.14	ZNF610	0.940874142618837	0.071800445581275	0.346769359923576	0.0115019554588142	3	3	3	162963	19	52336242	52367777
ENSG00000177733.6	HNRNPA0	0.940727153137457	0.380459217271707	0.346844700341296	0.000391410718547152	2	2	2	10949	5	137745650	137754362
ENSG00000085511.19	MAP3K4	-0.940663827946057	-0.0361180134943099	0.34687716129241	0.0490110386781294	2	2	2	4216	6	160991520	161117384
ENSG00000185988.11	PLK5	-0.940604966945026	-0.044726625072448	0.346907335601265	0.0198310757148126	2	2	2	126520	19	1524076	1536045
ENSG00000169062.14	UPF3A	0.940183059855646	0.0183301147862378	0.347123669559952	0.1841572566709	3	3	3	65110	13	114281597	114305816
ENSG00000100225.17	FBXO7	-0.94017221476953	-0.0177619098162734	0.347129231537601	0.197227755512245	3	3	3	25793	22	32474681	32498828
ENSG00000125207.7	PIWIL1	-0.939795967273062	-0.0175197593687609	0.34732222778846	0.307567503660712	2	2	2	9271	12	130337886	130412707
ENSG00000091844.7	RGS17	-0.939570640002867	-0.0514393839071722	0.347437842148594	0.0223090620047779	2	2	2	26575	6	153004458	153131283
ENSG00000018189.12	RUFY3	0.939235988154041	0.0743158867610254	0.347609595610533	0.00913392383041102	4	4	4	22902	4	70704203	70808618
ENSG00000141503.15	MINK1	0.938836876494298	0.183866195219989	0.347814502394357	0.00199818505678571	2	2	2	50488	17	4833339	4898060
ENSG00000163788.13	SNRK	0.938713695354411	0.0843525765470491	0.347877759981965	0.00852507426498175	2	2	2	54861	3	43286511	43351142
ENSG00000161791.13	FMNL3	0.938415299974283	0.384196548755383	0.348031026196677	0.00032283002388931	2	2	2	91010	12	49636498	49707404
ENSG00000081985.10	IL12RB2	0.938286991144248	0.0859846882482453	0.348096943257902	0.0069903198728783	2	2	2	3595	1	67307350	67398723
ENSG00000080503.22	SMARCA2	-0.9381704498919	-0.0826594711009366	0.34815682175071	0.00974147557554007	2	2	2	6595	9	2015346	2193623
ENSG00000117122.13	MFAP2	0.937923752751985	0.0436113748765485	0.348283595487189	0.0321356777772568	3	3	3	4237	1	16974501	16981582
ENSG00000175322.11	ZNF519	0.937350942848111	0.0284325383291405	0.348578066524656	0.0782291918527121	2	2	2	162655	18	14071120	14132434
ENSG00000131969.14	ABHD12B	0.937167204423781	0.131687709991262	0.348672556571154	0.00343712099772779	2	2	2	145447	14	50872052	50904969
ENSG00000197978.9	GOLGA6L9	0.937079708406904	0.0127565535822581	0.348717558337087	0.357505447883701	4	4	4	440295	15	82429362	82439152
ENSG00000167716.18	WDR81	-0.936990236274812	-0.128687132514199	0.348763580292819	0.00326445895444066	2	2	2	124997	17	1716522	1738584
ENSG00000060237.16	WNK1	0.93678755902179	0.412762158304347	0.348867846057699	0.000321325940720314	2	2	2	65125	12	752578	911451
ENSG00000238227.7	C9orf69	-0.936651172705201	-0.0454219427411166	0.348938020100654	0.027723902702162	3	3	3	NA	NA	NA	NA
ENSG00000148604.13	RGR	0.936409969772967	0.094040547050986	0.349062146762811	0.00696649586615486	2	2	2	5995	10	84243740	84259959
ENSG00000134690.10	CDCA8	0.935975278917322	0.158423209920529	0.349285916023156	0.00196219924723567	2	2	2	55143	1	37692515	37709718
ENSG00000155229.20	MMS19	0.935860599313866	0.11782422111801	0.349344965733424	0.00344487596185106	2	2	2	64210	10	97458323	97498793
ENSG00000091127.13	PUS7	-0.935450035680509	-0.142599302657769	0.349556421141777	0.00312001692423612	2	3	3	54517	7	105456500	105522270
ENSG00000204936.9	CD177	-0.935234878013828	-0.0354140397227267	0.349667267710804	0.048253039771229	2	3	3	57126	19	43353685	43366062
ENSG00000185149.5	NPY2R	-0.935178649401731	-0.0990959142274962	0.349696239672994	0.00627271984351923	3	3	3	4887	4	155173722	155217075
ENSG00000204241.7	RP11-713P17.3	0.934622703949459	0.050828123462031	0.349982774242442	0.025058878247655	2	2	2	NA	NA	NA	NA
ENSG00000142949.16	PTPRF	0.934611713205897	0.110221217803361	0.349988440378466	0.00495390016191707	2	2	2	5792	1	43522237	43623665
ENSG00000125977.6	EIF2S2	0.934602078871886	0.106698611574141	0.349993407282921	0.00483310303197257	2	2	2	8894	20	34088308	34112242
ENSG00000139218.17	SCAF11	-0.934589266777039	-0.307186378529485	0.350000012526044	0.00059400626908698	1	1	1	9169	12	45919130	45992039
ENSG00000172889.15	EGFL7	-0.934589266777039	-53.2773289066543	0.350000012526044	2.32179107239705e-08	1	1	1	51162	9	136654752	136672677
ENSG00000169105.7	CHST14	-0.934589266777039	-0.454835788765829	0.350000012526044	0.000294479412858958	1	1	1	113189	15	40470983	40473157
ENSG00000143786.7	CNIH3	-0.934589266777039	-0.197731043266176	0.350000012526044	0.00120635760721068	1	1	1	149111	1	224434639	224740553
ENSG00000253746.1	RP11-527N22.2	0.934589266777039	0.221711629362404	0.350000012526044	0.0012845160800724	1	1	1	NA	NA	NA	NA
ENSG00000104969.9	SGTA	0.934589266777039	0.285834181019921	0.350000012526044	0.000728054849782671	1	1	1	6449	19	2754713	2783316
ENSG00000167972.13	ABCA3	-0.934589266777039	-0.186457008253245	0.350000012526044	0.00179836920784251	1	1	1	21	16	2275880	2340727
ENSG00000100814.17	CCNB1IP1	-0.934589266777039	-0.0869673758604453	0.350000012526044	0.00803844713510337	1	1	1	57820	14	20311369	20333278
ENSG00000256443.1	RP11-794G24.1	0.934589266777039	13.8895302660115	0.350000012526044	3.38167584007283e-07	1	1	1	NA	NA	NA	NA
ENSG00000186350.9	RXRA	0.934589266777039	0.806273911167783	0.350000012526044	9.02391353789343e-05	1	1	1	6256	9	134326454	134440584
ENSG00000159216.18	RUNX1	-0.934589266777039	-3.9540693363477	0.350000012526044	3.20447945367524e-06	1	1	1	861	21	34787800	35049333
ENSG00000268205.1	CTC-444N24.11	-0.934589266777039	-0.130242848058911	0.350000012526044	0.00362462118444539	1	1	1	NA	NA	NA	NA
ENSG00000008283.15	CYB561	0.934589266777039	0.154085058951927	0.350000012526044	0.00256168006723934	1	1	1	1534	17	63432303	63446638
ENSG00000222011.8	FAM185A	-0.934589266777039	-0.155615722908357	0.350000012526044	0.00310402561523583	1	1	1	222234	7	102748998	102850722
ENSG00000148444.15	COMMD3	-0.934589266777039	-2.74867007035121	0.350000012526044	1.6422956128325e-05	1	1	1	23412	10	22316387	22320305
ENSG00000122386.10	ZNF205	-0.934589266777039	-0.0913687853038918	0.350000012526044	0.00692158334956251	1	1	1	7755	16	3112585	3120516
ENSG00000146463.11	ZMYM4	-0.934589266777039	-0.128429589464857	0.350000012526044	0.0039914909413658	1	1	1	9202	1	35268693	35422057
ENSG00000213551.4	DNAJC9	-0.934589266777039	-0.0534609697006956	0.350000012526044	0.0186837036549004	1	1	1	23234	10	73241953	73247254
ENSG00000175894.14	TSPEAR	0.934589266777039	0.112072601462937	0.350000012526044	0.00437818018698925	1	1	1	54084	21	44497892	44711571
ENSG00000247516.6	MIR4458HG	0.934589266777039	0.336349374263398	0.350000012526044	0.000673751398585545	1	1	1	100505738	5	8457686	8463095
ENSG00000126653.17	NSRP1	-0.934589266777039	-0.0847363750970616	0.350000012526044	0.00881434187280338	1	1	1	84081	17	30116815	30186474
ENSG00000102802.9	MEDAG	0.934589266777039	0.0889231932264656	0.350000012526044	0.00743683904043816	1	1	1	84935	13	30906270	30925576
ENSG00000277782.1	RP11-775C24.5	0.934589266777039	0.0211788281954535	0.350000012526044	0.146240498079943	1	1	1	NA	NA	NA	NA
ENSG00000268751.1	SCGB1B2P	-0.934589266777038	-0.111906054548014	0.350000012526044	0.00409316399229912	1	1	1	643719	19	34576728	34677158
ENSG00000136943.10	CTSV	0.934589266777039	0.904203426155765	0.350000012526044	0.00010852276622349	1	1	1	1515	9	97029676	97039642
ENSG00000008300.16	CELSR3	-0.934589266777039	-0.220408979234491	0.350000012526044	0.00110157263798838	1	1	1	1951	3	48636462	48662885
ENSG00000196588.14	MKL1	0.934589266777038	0.183161844452763	0.350000012526044	0.00182765044753109	1	1	1	NA	NA	NA	NA
ENSG00000018625.14	ATP1A2	0.934589266777039	0.299273518427276	0.350000012526044	0.000574573896449259	1	1	1	477	1	160115758	160143590
ENSG00000197448.13	GSTK1	0.934589266777038	0.067344566427574	0.350000012526044	0.0138412355461433	1	1	1	373156	7	143263440	143269114
ENSG00000174749.5	C4orf32	-0.934589266777039	-0.0480283154607578	0.350000012526044	0.0235085800511556	1	1	1	NA	NA	NA	NA
ENSG00000163395.16	IGFN1	0.934589266777038	0.11428515643049	0.350000012526044	0.00438636901748361	1	1	1	91156	1	201190779	201228951
ENSG00000154229.11	PRKCA	-0.934589266777039	-0.0638316555905344	0.350000012526044	0.0135563162950042	1	1	1	5578	17	66302612	66810742
ENSG00000144744.16	UBA3	0.934589266777038	0.0291270269548896	0.350000012526044	0.0617303677597471	1	1	1	9039	3	69054729	69080372
ENSG00000157353.16	FUK	0.934589266777039	0.155685015302888	0.350000012526044	0.00191557392036645	1	1	1	NA	NA	NA	NA
ENSG00000188559.13	RALGAPA2	-0.934589266777039	-0.137380693072521	0.350000012526044	0.00384799620343743	1	1	1	57186	20	20389529	20712643
ENSG00000066735.14	KIF26A	0.934589266777038	0.169481599436329	0.350000012526044	0.00216561307516016	1	1	1	26153	14	104138586	104180897
ENSG00000181830.8	SLC35C1	0.934589266777039	0.110656955645872	0.350000012526044	0.00498551034322776	1	1	1	55343	11	45804071	45813015
ENSG00000070759.16	TESK2	-0.934589266777038	-0.126605697626441	0.350000012526044	0.00354371382431276	1	1	1	10420	1	45343882	45491162
ENSG00000132952.11	USPL1	0.934589266777039	0.175063212072334	0.350000012526044	0.0022885451653689	1	1	1	10208	13	30617858	30660765
ENSG00000100084.14	HIRA	-0.934589266777038	-0.939445367899225	0.350000012526044	6.31054062423887e-05	1	1	1	7290	22	19330697	19431732
ENSG00000117305.14	HMGCL	-0.934589266777039	-0.3103669494303	0.350000012526044	0.000621983019853457	1	1	1	3155	1	23801884	23825428
ENSG00000132680.10	KIAA0907	-0.934589266777039	-4.85260315382407	0.350000012526044	3.03100569798101e-06	1	1	1	NA	NA	NA	NA
ENSG00000133678.13	TMEM254	-0.934589266777039	-0.308629840546237	0.350000012526044	0.000596643478040552	1	1	1	80195	10	80078664	80092551
ENSG00000078098.13	FAP	0.934589266777039	0.203959944172012	0.350000012526044	0.00181682245863037	1	1	1	2191	2	162170683	162243471
ENSG00000100628.11	ASB2	-0.934589266777038	-0.133390114423173	0.350000012526044	0.00341504088419205	1	1	1	51676	14	93934159	93976738
ENSG00000064102.14	INTS13	-0.934589266777039	-0.109335910451245	0.350000012526044	0.00355599861935404	1	2	2	55726	12	26905170	26938337
ENSG00000170579.16	DLGAP1	-0.934589266777039	-2.9900194979712	0.350000012526044	7.7213382182331e-06	1	1	1	9229	18	3496031	4455440
ENSG00000166268.10	MYRFL	-0.934589266777038	-0.042833157169535	0.350000012526044	0.025519301893812	1	1	1	196446	12	69824517	69959096
ENSG00000174132.8	FAM174A	0.934589266777039	0.0712164086268751	0.350000012526044	0.0112931284070268	1	1	1	345757	5	100535346	100586740
ENSG00000133710.15	SPINK5	-0.934589266777039	-0.237582216040533	0.350000012526044	0.00106480031893481	1	1	1	11005	5	148063979	148137381
ENSG00000054598.6	FOXC1	-0.934589266777039	-0.394156186964052	0.350000012526044	0.000396914246544074	1	1	1	2296	6	1609914	1613896
ENSG00000198862.13	LTN1	-0.934589266777038	-0.144566815644395	0.350000012526044	0.00247854569954011	1	1	1	26046	21	28928143	28992987
ENSG00000176358.15	TAC4	-0.934589266777039	-0.0424256120544438	0.350000012526044	0.0374601827368241	1	1	1	255061	17	49838299	49848068
ENSG00000232118.2	BACH1-AS1	-0.934589266777039	-0.0659747342873692	0.350000012526044	0.0142231149421462	1	1	1	NA	NA	NA	NA
ENSG00000129194.7	SOX15	-0.934589266777038	-0.201859376897979	0.350000012526044	0.00152245251410652	1	1	1	6665	17	7588177	7590093
ENSG00000100473.15	COCH	0.934589266777039	0.204480604956061	0.350000012526044	0.000690765233184236	1	1	1	1690	14	30874495	30890617
ENSG00000196353.11	CPNE4	-0.934589266777038	-0.0806597499430008	0.350000012526044	0.00857628884308607	1	1	1	131034	3	131533568	132285695
ENSG00000244414.6	CFHR1	0.934589266777038	0.0898484721957456	0.350000012526044	0.00788141439117196	1	1	1	3078	1	196819730	196832188
ENSG00000139626.15	ITGB7	0.934589266777039	0.105016976511955	0.350000012526044	0.00607904173471655	1	1	1	3695	12	53191317	53207374
ENSG00000110723.11	EXPH5	-0.934589266777039	-0.352595024132686	0.350000012526044	0.000472723104683667	1	1	1	23086	11	108505430	108607513
ENSG00000256064.1	RP11-117L5.4	0.934589266777039	0.0530021816417931	0.350000012526044	0.0198875418700341	1	1	1	NA	NA	NA	NA
ENSG00000079277.19	MKNK1	0.934589266777039	0.110589847483737	0.350000012526044	0.0050344728293355	1	1	1	8569	1	46557406	46604310
ENSG00000136014.11	USP44	0.93443555650604	0.0270303639124277	0.350079263634284	0.0645284595043842	3	3	3	84101	12	95516559	95551528
ENSG00000175348.10	TMEM9B	-0.934296250989425	-0.0751617579000518	0.350151097663523	0.0102871345976647	3	3	3	56674	11	8947201	8964946
ENSG00000177885.13	GRB2	-0.934170591378681	-0.0976843977344238	0.350215903090787	0.00737000073383358	3	3	3	2885	17	75318075	75405677
ENSG00000169035.11	KLK7	-0.934101667551766	-0.0343303381831795	0.350251451856297	0.0530593646142234	2	2	2	5650	19	50976467	50984063
ENSG00000188529.14	SRSF10	0.933588870297759	0.128017961628518	0.350516008584986	0.00337395338648475	3	3	3	10772	1	23964346	23980369
ENSG00000168447.10	SCNN1B	0.93328507048754	0.0506586923394418	0.350672801406151	0.0223082837885423	2	2	2	6338	16	23278230	23381294
ENSG00000251027.1	LINC01950	-0.933241085583576	-0.0328981535916243	0.350695505951595	0.0591105315062939	2	2	2	102467213	5	106815196	107011013
ENSG00000261087.1	KB-1460A1.5	0.932558917185108	0.114264970106526	0.351047753427278	0.00514057751926536	2	2	2	NA	NA	NA	NA
ENSG00000156931.15	VPS8	-0.932466995446252	-0.0279103993893779	0.351095235678887	0.0776383484579679	4	4	4	23355	3	184812142	185052613
ENSG00000106633.15	GCK	-0.932353066430805	-0.0240731434486618	0.3511540914561	0.100457942713205	2	2	2	2645	7	44143212	44189438
ENSG00000116885.18	OSCP1	0.932224694926589	0.0209125497755811	0.351220415720266	0.128816208973515	2	2	2	127700	1	36417905	36450484
ENSG00000130517.13	PGPEP1	0.931742614958906	0.0259612295394647	0.351469557439444	0.0925861646742995	7	7	7	54858	19	18340597	18369949
ENSG00000260011.2	RP13-20L14.1	0.931580626454348	0.0718224914406449	0.351553299162167	0.0112018758458353	2	2	2	NA	NA	NA	NA
ENSG00000243444.7	PALM2	0.931347003687196	0.0350597503049746	0.35167409525441	0.0467691340207595	2	2	2	NA	NA	NA	NA
ENSG00000144827.8	ABHD10	-0.931291339894543	-0.0464211584288753	0.351702880439289	0.0245286812970837	2	2	2	55347	3	111979025	111993367
ENSG00000197016.11	ZNF470	-0.931111976316958	-0.0383061740569752	0.35179564412901	0.0594473537435066	4	4	4	388566	19	56567467	56582893
ENSG00000197956.9	S100A6	0.930814406690685	0.124145113745397	0.351949576083436	0.00418300232789488	2	2	2	6277	1	153534598	153536048
ENSG00000125652.7	ALKBH7	-0.930737836993059	-0.125791875891134	0.351989192276838	0.00360172303094325	2	2	2	84266	19	6372793	6375249
ENSG00000078237.6	TIGAR	-0.93061441385175	-0.0184635990939195	0.352053055793036	0.1753532396429	3	3	3	57103	12	4321212	4360027
ENSG00000186188.10	FFAR4	-0.930413900122733	-0.0741403235568319	0.352156824356417	0.0104757941373667	2	2	2	338557	10	93566177	93590071
ENSG00000165914.14	TTC7B	-0.929893267704238	-0.0249495593909081	0.352426349063336	0.102981346626087	2	2	2	145567	14	90524563	90816478
ENSG00000162076.12	FLYWCH2	0.929664886310338	0.151825231545009	0.352544620357981	0.00246615628409755	2	2	2	114984	16	2882803	2899381
ENSG00000129450.8	SIGLEC9	-0.92891583770289	-0.0684022102377402	0.352932704521962	0.0119994165970821	3	3	3	27180	19	51124879	51140479
ENSG00000172831.11	CES2	-0.928894745884383	-0.0448744171078073	0.352943636162037	0.0258749077923383	2	2	2	8824	16	66934470	66945095
ENSG00000140279.12	DUOX2	0.927939710146079	0.0271838578379512	0.35343884428744	0.0661914999229144	2	2	2	50506	15	45092649	45114171
ENSG00000151790.8	TDO2	-0.927915619640265	-0.0578189583890401	0.35345134144952	0.0196140207964174	2	2	2	6999	4	155903695	155920405
ENSG00000277791.4	PSMB3	0.927707904173174	0.153770131255021	0.353559107266429	0.00228468604097638	2	2	2	5691	17	38752740	38764224
ENSG00000175518.6	UBQLNL	0.927688020860231	0.0264303328844452	0.35356942410865	0.0759892364456266	4	4	4	143630	11	5514392	5516698
ENSG00000135205.14	CCDC146	-0.927646340063351	-0.0332091621364641	0.353591051615391	0.0499118041966745	3	3	3	57639	7	77122614	77295203
ENSG00000095787.21	WAC	0.927426867300103	0.0828740144250199	0.353704946357937	0.00832721510195347	2	2	2	51322	10	28532771	28623111
ENSG00000121957.12	GPSM2	-0.927172023232216	-0.0421384215967799	0.353837226025636	0.0331965810112036	3	3	3	29899	1	108875349	108934544
ENSG00000143771.11	CNIH4	0.927144790189282	0.0255643439138682	0.353851363490295	0.0918619803607571	3	3	3	29097	1	224356878	224379451
ENSG00000089060.11	SLC8B1	-0.927100666456932	-0.075723910076726	0.353874270160806	0.00990238504502355	2	2	2	80024	12	113298770	113335115
ENSG00000161013.16	MGAT4B	-0.926854623021507	-0.110343930168254	0.354002019870573	0.00415996272134831	2	2	2	11282	5	179797596	179806976
ENSG00000111816.7	FRK	0.926850321473725	0.0388117758886463	0.354004253562528	0.0384311797823433	2	2	2	2444	6	115931148	116100738
ENSG00000164070.11	HSPA4L	0.926828388534566	0.176986459857282	0.354015642957199	0.00184787611146057	2	2	2	22824	4	127781795	127840732
ENSG00000153303.16	FRMD1	-0.92654867858169	-0.0799373776401412	0.354160911785105	0.0064180966747094	2	2	2	79981	6	168053094	168093006
ENSG00000171346.15	KRT15	0.926165382216118	0.0268093285438709	0.354360039910351	0.0853051027382264	2	2	2	3866	17	41513744	41521923
ENSG00000167130.17	DOLPP1	0.926013627158497	0.0788254420936797	0.354438898442894	0.00948848758164716	2	2	2	57171	9	129080987	129090437
ENSG00000100246.12	DNAL4	-0.925659251371524	-0.103623941753419	0.354623090681213	0.00497654056508277	2	2	2	10126	22	38778507	38794142
ENSG00000178934.4	LGALS7B	-0.925419172804969	-0.0143071889312542	0.354747909528052	0.262667790189489	3	3	3	653499	19	38789199	38791753
ENSG00000073849.14	ST6GAL1	-0.925342633377955	-0.158352205838805	0.354787708844334	0.0022061416056343	2	2	2	6480	3	186930525	187078552
ENSG00000005882.11	PDK2	-0.925170557272134	-0.0363720972976221	0.354877196046118	0.0467819530456999	2	2	2	5164	17	50094736	50112151
ENSG00000129467.13	ADCY4	0.924830909402745	0.0423120082375786	0.355053869806642	0.0316443140891779	2	2	2	196883	14	24318358	24335070
ENSG00000260260.1	SNHG19	0.924691155063862	0.123397084350542	0.355126581580514	0.00386145014273386	2	2	2	100507303	16	2154781	2155357
ENSG00000198791.11	CNOT7	-0.924572853848739	-0.0597614706103148	0.35518813900791	0.0137453753337713	3	3	3	29883	8	17221980	17246856
ENSG00000204252.13	HLA-DOA	0.9244482410537	0.0592345698432134	0.355252987915217	0.017397044645568	4	4	4	3111	6	33004181	33009590
