gene	gene_name	zscore	effect_size	pvalue	var_g	n_snps_used	n_snps_in_cov	n_snps_in_model	GeneID	chromosome.x	start_position	end_position
ENSG00000100867.14	DHRS2	-0.597760140895843	-0.312004063027785	0.549999990087699	0.000203454951375728	1	1	1	10202	14	23630114	23645638
ENSG00000145390.11	USP53	0.597625654892292	0.0148773653033675	0.550089742093654	0.0832031066510207	2	2	2	54532	4	119212622	119295517
ENSG00000117407.16	ARTN	-0.597050363032432	-0.0230241132599077	0.550473756390934	0.0440845066897505	2	2	2	9048	1	43933800	43937239
ENSG00000180785.8	OR51E1	0.596766219347663	0.00795252391118308	0.550663474424049	0.015165500656435	2	2	2	143503	11	4643981	4655487
ENSG00000187244.10	BCAM	0.595901769145317	0.0412852319830108	0.551240851296375	0.0164473306535879	2	2	2	4059	19	44809058	44821420
ENSG00000106772.17	PRUNE2	0.594343338177086	0.0509342760410269	0.55228249784455	0.0117881462811118	2	2	2	158471	9	76611375	76906219
ENSG00000123737.12	EXOSC9	-0.593705161244214	-0.952348591451397	0.552709330402724	2.77450397988336e-05	2	2	2	5393	4	121801322	121817020
ENSG00000103723.12	AP3B2	0.593442107216368	0.0139109126663306	0.552885316193229	0.152314876714034	2	2	2	8120	15	82659280	82709874
ENSG00000126790.11	L3HYPDH	-0.592333368375034	-0.0315923244094586	0.553627375485512	0.0414635122074007	2	2	2	112849	14	59472605	59505265
ENSG00000048649.13	RSF1	-0.592304191613479	-0.0833221970429141	0.553646909561637	0.0023650496591225	2	2	2	51773	11	77660008	77872231
ENSG00000185480.11	PARPBP	0.592228326421166	0.191197123427074	0.553697703497075	0.00129128120852245	2	2	2	55010	12	102120182	102197519
ENSG00000164323.12	CFAP97	0.592225384262888	0.0444188507137259	0.553699673402913	0.0125156844058362	2	2	2	57587	4	185151722	185205442
ENSG00000164404.8	GDF9	0.591195512192922	0.0431782777177083	0.5543894293678	0.010406008022843	2	2	2	2661	5	132861180	132866650
ENSG00000141965.4	FEM1A	0.590861811639031	0.0200074182005126	0.554613015171676	0.063973964316845	3	3	3	55527	19	4791733	4801272
ENSG00000198707.14	CEP290	0.590847537374609	0.0498118582464971	0.554622580187423	0.0138612180042868	2	2	2	80184	12	88049012	88142215
ENSG00000157429.15	ZNF19	-0.589017259641064	-0.102800803589828	0.555849695525348	0.00225200208055751	2	2	2	7567	16	71473582	71489323
ENSG00000169271.2	HSPB3	-0.588616490446898	-0.129565722720427	0.556118569203879	0.00111290433175551	4	4	4	8988	5	54455698	54456376
ENSG00000111364.15	DDX55	0.588040110411048	0.00920297602049686	0.55650537036729	0.282161134369869	2	2	2	57696	12	123602088	123620942
ENSG00000120694.19	HSPH1	-0.58635838576547	-0.0554976104316947	0.557634703074005	0.00703475308925684	2	2	2	10808	13	31134972	31162387
ENSG00000162804.13	SNED1	0.586139609135807	0.0293600191300231	0.557781700629296	0.0213430099639782	2	2	2	25992	2	240997409	241095567
ENSG00000132341.11	RAN	-0.586011550759041	-0.225744009850085	0.557867752699683	0.000602798394483489	2	2	2	5901	12	130871878	130877677
ENSG00000166140.17	ZFYVE19	0.585969340277542	0.0281719536497657	0.55789611851724	0.0316676288563369	2	2	2	84936	15	40807085	40815083
ENSG00000177951.17	BET1L	-0.585634922412752	-0.0633671050881421	0.558120875081294	0.0112869419518362	2	2	2	51272	11	202923	207398
ENSG00000140254.12	DUOXA1	0.584376063848043	0.0608284854740155	0.558967327151449	0.00727060995261969	2	2	2	90527	15	45117365	45129937
ENSG00000186889.9	TMEM17	0.583951038815809	0.0259572201975109	0.559253253193059	0.0285852022164612	3	3	3	200728	2	62452777	62511893
ENSG00000011021.21	CLCN6	-0.583940733342836	-0.0649228717801991	0.559260186849917	0.00314566769688936	2	2	2	1185	1	11806190	11843129
ENSG00000145649.7	GZMA	0.583798040373442	0.641857828943378	0.559356196832487	7.06067455572587e-05	2	2	2	3001	5	55102645	55110251
ENSG00000277654.4	RP11-255M2.3	0.583399974970404	0.0100320802260575	0.559624074674484	0.22057509893039	2	2	2	NA	NA	NA	NA
ENSG00000205181.5	LINC00654	0.583319308308704	0.0111477311016861	0.55967836683198	0.137716285458628	2	2	2	149837	20	5496066	5504595
ENSG00000169228.13	RAB24	0.582974036215188	0.026515117146945	0.559910778773339	0.0304845718066597	2	2	2	53917	5	177301197	177303718
ENSG00000100519.11	PSMC6	0.582841515541077	1.88770530161578	0.559999994432344	4.48937969648517e-06	1	1	1	5706	14	52707162	52728589
ENSG00000127989.13	MTERF1	0.582841515541077	0.520166973353963	0.559999994432344	8.66446063246967e-05	1	1	1	7978	7	91870928	91880732
ENSG00000088766.11	CRLS1	-0.582841515541077	-0.0873430957106344	0.559999994432344	0.00236039678823972	1	1	1	54675	20	6005937	6040052
ENSG00000271788.1	CTD-2201E18.5	-0.582841515541077	-0.0794045505373754	0.559999994432344	0.00375493232728772	1	1	1	NA	NA	NA	NA
ENSG00000160229.11	ZNF66	-0.582841515541077	-0.032366169737498	0.559999994432344	0.0212932561480174	1	1	1	7617	19	20776303	20809994
ENSG00000166507.17	NDST2	-0.582841515541077	-0.353313734251976	0.559999994432344	0.000170712125389595	1	2	2	8509	10	73801915	73811819
ENSG00000198216.10	CACNA1E	-0.582841515541077	-2.45128970495288	0.559999994432344	5.35374749446577e-06	1	1	1	777	1	181317711	181808083
ENSG00000159899.14	NPR2	-0.582841515541077	-0.0156477692245476	0.559999994432344	0.0842651112411419	1	1	1	4882	9	35782085	35809730
ENSG00000169752.16	NRG4	0.582841515541077	0.0200640492373559	0.559999994432344	0.0592139778571257	1	1	1	145957	15	75933218	76069829
ENSG00000175054.14	ATR	-0.582841515541077	-0.807834675418759	0.559999994432344	3.94636376935609e-05	1	1	1	545	3	142449234	142578792
ENSG00000162852.13	CNST	-0.582841515541077	-0.0425348159499941	0.559999994432344	0.0114131057516597	1	1	1	163882	1	246566337	246668594
ENSG00000163565.18	IFI16	-0.582841515541077	-0.056947824419463	0.559999994432344	0.00631349201770313	1	1	1	3428	1	158999975	159055150
ENSG00000198553.8	KCNRG	-0.582841515541077	-0.0253189686448388	0.559999994432344	0.025381841130549	1	1	1	283518	13	50015443	50020921
ENSG00000112078.13	KCTD20	0.582841515541077	0.436348550010713	0.559999994432344	2.91693513045151e-05	1	1	1	222658	6	36442771	36491142
ENSG00000272335.1	RP11-53O19.3	-0.582841515541077	-0.0253835360761577	0.559999994432344	0.0338197376482252	1	1	1	NA	NA	NA	NA
ENSG00000271653.1	RP11-259K5.1	-0.582841515541077	-1.87369237142793	0.559999994432344	6.98956515978534e-06	1	1	1	NA	NA	NA	NA
ENSG00000198039.11	ZNF273	-0.582841515541077	-0.0137502593075494	0.559999994432344	0.0907073225194275	1	1	1	10793	7	64877602	64932238
ENSG00000081760.16	AACS	0.582841515541077	0.0347573876234324	0.559999994432344	0.0218269508762077	1	1	1	65985	12	125065434	125143326
ENSG00000277232.2	GTSE1-AS1	-0.582841515541077	-0.0327120111037313	0.559999994432344	0.0102180947734097	1	1	1	NA	NA	NA	NA
ENSG00000161835.10	GRASP	0.582841515541077	0.138154536317373	0.559999994432344	0.00133936869264164	1	1	1	NA	NA	NA	NA
ENSG00000100427.15	MLC1	-0.582841515541077	-0.147453391535493	0.559999994432344	0.000628497531681224	1	1	1	23209	22	50059390	50085874
ENSG00000080493.15	SLC4A4	-0.582841515541077	-0.535706181933807	0.559999994432344	0.000114936537105831	1	1	1	8671	4	71062645	71572082
ENSG00000073614.12	KDM5A	-0.582841515541077	-0.11743789464249	0.559999994432344	0.000968499253316067	1	1	1	5927	12	280056	389319
ENSG00000171735.18	CAMTA1	0.582841515541077	0.0760671800776506	0.559999994432344	0.00421854025163619	1	1	1	23261	1	6785451	7769705
ENSG00000184983.9	NDUFA6	-0.582841515541077	-0.0184974810621919	0.559999994432344	0.055541336136682	1	1	1	4700	22	42085525	42090771
ENSG00000277224.2	HIST1H2BF	-0.582841515541077	-0.0686102916668109	0.559999994432344	0.00442738445379445	1	1	1	NA	NA	NA	NA
ENSG00000163075.12	CFAP221	0.582841515541077	38.7632034480998	0.559999994432344	1.56595676181e-08	1	1	1	200373	2	119544391	119660320
ENSG00000079557.4	AFM	-0.582841515541077	-3.06383491269563	0.559999994432344	2.12403135497512e-06	1	1	1	173	4	73481744	73504000
ENSG00000267461.1	RP11-120M18.5	0.582841515541077	0.960075445118784	0.559999994432344	2.06172520964728e-05	1	1	1	NA	NA	NA	NA
ENSG00000133858.15	ZFC3H1	-0.582841515541077	-0.152754110729114	0.559999994432344	0.00136497162742818	1	1	1	196441	12	71609598	71663847
ENSG00000171109.18	MFN1	-0.582841515541077	-0.0285910504834341	0.559999994432344	0.034725519757738	1	1	1	55669	3	179347708	179394935
ENSG00000274918.1	RP11-54G14.1	-0.582841515541077	-0.177982546622635	0.559999994432344	0.00195831534397323	1	1	1	NA	NA	NA	NA
ENSG00000108256.8	NUFIP2	-0.582841515541077	-0.135598405783609	0.559999994432344	0.00139208432925353	1	1	1	57532	17	29255838	29294147
ENSG00000110696.9	C11orf58	-0.582841515541077	-0.235252477116419	0.559999994432344	0.000326570255405876	1	1	1	10944	11	16738646	16758339
ENSG00000248333.8	CDK11B	-0.582841515541077	-0.0234789380524706	0.559999994432344	0.0342422552458316	1	1	1	984	1	1635224	1659618
ENSG00000164603.11	BMT2	0.582841515541077	0.160676612426401	0.559999994432344	0.00151212384030302	1	1	1	154743	7	112819146	112939874
ENSG00000122591.11	FAM126A	0.582841515541077	0.0695745126031569	0.559999994432344	0.00391072147849241	1	1	1	84668	7	22895847	23014132
ENSG00000005194.14	CIAPIN1	-0.582841515541077	-20.631884811836	0.559999994432344	2.30539005714614e-08	1	1	1	57019	16	57428186	57447384
ENSG00000197977.3	ELOVL2	0.582841515541077	0.117048933485898	0.559999994432344	0.0024303081458755	1	1	1	54898	6	10980758	11044304
ENSG00000272829.1	XXbac-B135H6.18	0.582841515541077	0.141066042683369	0.559999994432344	0.00124367223795356	1	1	1	NA	NA	NA	NA
ENSG00000144642.21	RBMS3	0.582841515541077	2.08347452219258	0.559999994432344	6.36393739439273e-06	1	1	1	27303	3	29280859	30010394
ENSG00000126602.10	TRAP1	0.582841515541077	0.0134359957872107	0.559999994432344	0.128208558143991	1	1	1	10131	16	3658036	3717523
ENSG00000120875.8	DUSP4	-0.582841515541077	-0.403659522091589	0.559999994432344	0.000127907309415834	1	1	1	1846	8	29333063	29350683
ENSG00000205571.13	SMN2	-0.582841515541077	-0.0304588887974582	0.559999994432344	0.0420185635943704	1	1	1	6607	5	70049522	70077594
ENSG00000051341.13	POLQ	0.582841515541077	1.51534166678539	0.559999994432344	1.04103378242245e-05	1	1	1	10721	3	121431430	121545987
ENSG00000148426.12	PROSER2	0.582841515541077	0.350016079251951	0.559999994432344	0.000163200075241324	1	1	1	254427	10	11823340	11872276
ENSG00000176428.5	VPS37D	0.582841515541077	0.0977463751077102	0.559999994432344	0.00311351208372186	1	1	1	155382	7	73665345	73672109
ENSG00000237513.1	RP11-325F22.2	-0.582841515541077	-8.40115822829502	0.559999994432344	3.99624602265872e-07	1	1	1	NA	NA	NA	NA
ENSG00000165837.11	ERICH6B	0.582841515541077	0.498302074566804	0.559999994432344	8.99497786304048e-05	1	1	1	220081	13	45541202	45615738
ENSG00000136271.10	DDX56	0.582841515541077	0.211922514349115	0.559999994432344	0.00089599982954102	1	1	1	54606	7	44565803	44573907
ENSG00000114988.11	LMAN2L	-0.582841515541077	-0.107965123641797	0.559999994432344	0.00184314970251358	1	1	1	81562	2	96705928	96740071
ENSG00000187855.5	ASCL4	0.582841515541077	1.76671029337638	0.559999994432344	8.31112969187834e-06	1	1	1	121549	12	107774703	107776643
ENSG00000056487.15	PHF21B	-0.582841515541077	-0.186094469691449	0.559999994432344	0.000686640018671227	1	1	1	112885	22	44881161	45010004
ENSG00000204446.4	C9orf170	-0.582841515541077	-0.401356418218001	0.559999994432344	0.000168383565039638	1	1	1	NA	NA	NA	NA
ENSG00000105696.8	TMEM59L	0.582841515541077	203.018331078089	0.559999994432344	4.92586854375657e-10	1	1	1	25789	19	18612869	18621039
ENSG00000181652.19	ATG9B	-0.582841515541077	-0.136750948748392	0.559999994432344	0.00125567804233808	1	1	1	285973	7	151012208	151028266
ENSG00000177054.13	ZDHHC13	0.582841515541077	0.478292590505206	0.559999994432344	5.6484612053783e-05	1	1	1	54503	11	19117098	19176419
ENSG00000165244.6	ZNF367	-0.582841515541077	-1.34993803814062	0.559999994432344	1.68573561916065e-05	1	1	1	195828	9	96385940	96418638
ENSG00000186081.11	KRT5	-0.582841515541077	-0.784668627933587	0.559999994432344	3.19674894237082e-05	1	1	1	3852	12	52514574	52520393
ENSG00000146109.4	ABT1	-0.582841515541077	-0.0629424677704822	0.559999994432344	0.00716562910113707	1	1	1	29777	6	26596952	26600738
ENSG00000180861.9	LINC01559	-0.582841515541077	-0.106779720840382	0.559999994432344	0.0021700617524041	1	1	1	283422	12	13370670	13376744
ENSG00000166321.13	NUDT13	-0.582841515541077	-0.0158620854147506	0.559999994432344	0.102992324924574	1	1	1	25961	10	73110454	73131826
ENSG00000107566.13	ERLIN1	-0.582841515541077	-0.0820773149258451	0.559999994432344	0.00306585723225225	1	1	1	10613	10	100150093	100186028
ENSG00000005483.20	KMT2E	0.582841515541077	0.23754107617181	0.559999994432344	0.000332811610932153	1	1	1	55904	7	104940948	105115018
ENSG00000163608.14	NEPRO	0.582841515541077	1.56573796334115	0.559999994432344	9.07437605011426e-06	1	1	1	25871	3	113002443	113019720
ENSG00000205572.9	SERF1B	0.582841515541077	0.0360786017279647	0.559999994432344	0.0299481443327322	1	1	1	728492	5	70025250	70043112
ENSG00000166856.2	GPR182	0.582841515541077	0.0690044952390943	0.559999994432344	0.00366391113012237	1	1	1	11318	12	56993589	56998446
ENSG00000085733.15	CTTN	-0.582841515541077	-0.064323610421834	0.559999994432344	0.00448676148634508	1	1	1	2017	11	70398528	70436578
ENSG00000103942.12	HOMER2	-0.582841515541077	-0.0909266515541593	0.559999994432344	0.00311501183280535	1	1	1	9455	15	82836945	82986175
ENSG00000139625.12	MAP3K12	-0.582841515541077	-0.538833928333295	0.559999994432344	7.94667608438666e-05	1	1	1	7786	12	53479668	53501204
ENSG00000169760.17	NLGN1	-0.582841515541077	-2.15918278642007	0.559999994432344	7.51894412981131e-06	1	1	1	22871	3	173395928	174294371
ENSG00000235576.1	LINC01871	-0.582071117991049	-0.856673234394531	0.560518778442371	3.86676617735331e-05	2	2	2	101929531	2	7720240	7731510
ENSG00000111276.10	CDKN1B	-0.581860129572108	-0.183060232690321	0.560660898176149	0.000670898389511859	2	2	2	1027	12	12717367	12722368
ENSG00000170275.14	CRTAP	0.581371044570562	0.0270910729510594	0.56099040814134	0.045271316484806	2	2	2	10491	3	33114013	33147772
ENSG00000022556.15	NLRP2	0.580823350531776	0.00627046945876769	0.561359515840915	0.467667067659893	3	3	3	55655	19	54965283	55001137
ENSG00000158850.14	B4GALT3	-0.580360026212495	-0.0602226577302978	0.561671855913234	0.004880798009389	2	2	2	8703	1	161171309	161185006
ENSG00000132952.11	USPL1	0.580257562337637	0.15758025222089	0.561740941062752	0.00144997694148409	2	2	2	10208	13	30617858	30660765
ENSG00000197961.11	ZNF121	-0.579532819784549	-0.180267777556346	0.562229708070485	0.000619418402721628	2	2	2	7675	19	9560328	9584543
ENSG00000079805.16	DNM2	-0.579460686706117	-0.121627982537504	0.562278365919316	0.00208729429279723	2	2	2	1785	19	10718078	10831902
ENSG00000226266.6	AC009961.3	0.579082955561584	0.0101476947765537	0.562533200187898	0.226349365395547	2	2	2	NA	NA	NA	NA
ENSG00000185684.12	EP400NL	-0.578215564549495	-0.00631219445549558	0.563118591780802	0.668252826066566	2	2	2	NA	NA	NA	NA
ENSG00000231887.6	PRH1	0.577929057241243	0.00606658946217201	0.563312016597221	0.641106829060681	2	2	2	5554	12	10880964	11171610
ENSG00000174175.16	SELP	-0.577480160683051	-0.215709650127254	0.563615136914284	0.000653250591634353	2	2	2	6403	1	169588848	169630124
ENSG00000119401.10	TRIM32	-0.577418599896401	-0.0685424457367904	0.563656712363972	0.00428782575463153	2	2	2	22954	9	116687304	116701298
ENSG00000132141.13	CCT6B	0.577365960637686	0.0454947366012777	0.563692263777935	0.010697657330559	2	2	2	10693	17	34927860	34981221
ENSG00000169612.3	FAM103A1	0.576822116757539	0.0855108536121012	0.564059627378572	0.00296484456517507	2	2	2	NA	NA	NA	NA
ENSG00000175334.7	BANF1	-0.576504485458472	-0.0489099961050079	0.564274238925683	0.0095167609926786	2	2	2	8815	11	66002078	66004148
ENSG00000106771.12	TMEM245	0.575979754904285	0.0462091164625225	0.5646288657544	0.0100706568080411	2	2	2	23731	9	109015134	109119962
ENSG00000173812.10	EIF1	0.575559873245208	0.449422631490449	0.564912710128804	0.00015761172677113	2	2	2	10209	17	41688884	41692667
ENSG00000168297.15	PXK	0.575093497515838	0.453864093416842	0.565228065397142	0.000110175860128315	2	2	2	54899	3	58332889	58426126
ENSG00000139985.6	ADAM21	0.575022560672534	0.0451910073763237	0.565276039086826	0.0138799435447553	2	2	2	8747	14	70452173	70459904
ENSG00000186918.13	ZNF395	0.57493793035167	0.0192649878884948	0.565333276062125	0.0621864271335199	2	2	2	55893	8	28345589	28386459
ENSG00000270937.1	RP5-856G1.1	0.573839956091369	0.020636899230531	0.566076107731792	0.0772471164581818	3	3	3	NA	NA	NA	NA
ENSG00000183570.16	PCBP3	0.573504694348523	0.0208872352488614	0.566303021535162	0.0670644580783523	2	2	2	54039	21	45643724	45942453
ENSG00000156103.15	MMP16	0.573311873403926	0.0169060865075102	0.566433547494144	0.134147249648036	2	2	2	4325	8	88032008	88327482
ENSG00000184226.14	PCDH9	0.571286511292314	0.0184941591222501	0.567805443672593	0.0103873092903949	2	2	2	5101	13	66302833	67230335
ENSG00000100564.8	PIGH	-0.571240450528424	-0.0359900912127276	0.567836661806593	0.0125427600279559	2	2	2	5283	14	67589305	67600301
ENSG00000130349.9	C6orf203	0.570623370872883	0.0566202778803164	0.568254972787873	0.0046176194776123	2	2	2	NA	NA	NA	NA
ENSG00000114098.17	ARMC8	-0.569723001029649	-0.167999616958527	0.568865587093854	0.0010798575262613	2	2	2	25852	3	138187247	138298388
ENSG00000105793.15	GTPBP10	-0.569623499033943	-0.022152379597917	0.568933086752617	0.0668357591920012	2	2	2	85865	7	90346715	90391452
ENSG00000114738.10	MAPKAPK3	0.568256737928161	0.299795790297592	0.569860650227744	0.000328905549980046	2	2	2	7867	3	50611876	50649290
ENSG00000134815.18	DHX34	0.568179211706037	0.0133983873556079	0.569913285635411	0.123397828672909	2	2	2	9704	19	47349314	47382703
ENSG00000167785.8	ZNF558	-0.56806844832693	-0.0462579701295008	0.569988490995794	0.00609150286661011	2	2	2	148156	19	8806169	8838143
ENSG00000140367.11	UBE2Q2	0.568051517009735	0.265249424790663	0.56999998732254	0.000183896616006089	1	1	1	92912	15	75843342	75901077
ENSG00000101191.16	DIDO1	-0.568051517009735	-1.62221507220863	0.56999998732254	1.25339578504246e-05	1	2	2	11083	20	62877742	62937932
ENSG00000118363.11	SPCS2	0.568051517009735	0.178834054054229	0.56999998732254	0.000306846928930552	1	1	1	9789	11	74949265	74979032
ENSG00000118520.14	ARG1	-0.568051517009735	-0.718167644238236	0.56999998732254	3.67033379123351e-05	1	1	1	383	6	131573225	131584328
ENSG00000153044.9	CENPH	-0.568051517009735	-0.0412744877927767	0.56999998732254	0.0135932281896108	1	1	1	64946	5	69189582	69210356
ENSG00000154914.16	USP43	-0.568051517009735	-18.0422550790187	0.56999998732254	6.643451812013e-08	1	1	1	124739	17	9643492	9729686
ENSG00000155380.11	SLC16A1	-0.568051517009735	-0.146949601164462	0.56999998732254	0.000344822170819502	1	1	1	6566	1	112911846	112956195
ENSG00000176406.22	RIMS2	-0.568051517009735	-0.0279008317048264	0.56999998732254	0.034754477980425	1	1	1	9699	8	103499933	104256093
ENSG00000258512.1	LINC00239	0.568051517009735	0.0310474554600548	0.56999998732254	0.0126433628902438	1	1	1	145200	14	101730436	101732524
ENSG00000173638.18	SLC19A1	0.568051517009735	0.0918449046261811	0.56999998732254	0.00278800891001515	1	1	1	6573	21	45502516	45563139
ENSG00000171853.15	TRAPPC12	0.568051517009735	0.0360948439544594	0.56999998732254	0.0171674365760809	1	1	1	51112	2	3379244	3479570
ENSG00000270195.1	RP11-572O17.1	0.568051517009735	0.0308278456007392	0.56999998732254	0.0230252161965842	1	1	1	NA	NA	NA	NA
ENSG00000272953.1	RP11-1275H24.2	-0.568051517009735	-0.05172388968231	0.56999998732254	0.00747332712054169	1	1	1	NA	NA	NA	NA
ENSG00000116213.15	WRAP73	0.568051517009735	0.0136981580646025	0.56999998732254	0.118753292453349	1	1	1	49856	1	3630766	3650102
ENSG00000189058.8	APOD	0.568051517009735	0.0267423751508727	0.56999998732254	0.0376841041874727	1	1	1	347	3	195568704	195583939
ENSG00000198793.12	MTOR	-0.568051517009735	-0.0925987362317783	0.56999998732254	0.0023455350272161	1	1	1	2475	1	11106534	11273496
ENSG00000081853.14	PCDHGA2	0.568051517009735	0.0465815287733062	0.56999998732254	0.00799697823790233	1	1	1	56113	5	141338759	141512974
ENSG00000155189.11	AGPAT5	0.568051517009735	1.07242041300368	0.56999998732254	9.95243695002895e-06	1	1	1	55326	8	6708586	6761502
ENSG00000165891.15	E2F7	0.568051517009735	0.406070049481759	0.56999998732254	0.00018168846157151	1	1	1	144455	12	77021250	77065579
ENSG00000131037.14	EPS8L1	-0.568051517009735	-0.0144150431390801	0.56999998732254	0.113584676138471	1	1	1	54869	19	55075868	55087922
ENSG00000275630.1	RP6-65G23.5	0.568051517009735	0.0486421639252311	0.56999998732254	0.0105595860667213	1	1	1	NA	NA	NA	NA
ENSG00000011028.13	MRC2	-0.568051517009735	-0.449926594342433	0.56999998732254	0.000121834616775862	1	1	1	9902	17	62627669	62693596
ENSG00000167470.12	MIDN	-0.568051517009735	-0.586484168535186	0.56999998732254	9.24600080470983e-05	1	1	1	90007	19	1248551	1259142
ENSG00000126246.9	IGFLR1	0.568051517009735	0.411995794592359	0.56999998732254	0.000139828800574501	1	1	1	79713	19	35738800	35742451
ENSG00000165879.8	FRAT1	0.568051517009735	0.106618874947203	0.56999998732254	0.0019936073499127	1	1	1	10023	10	97319270	97321914
ENSG00000196187.11	TMEM63A	-0.568051517009735	-0.117306057744232	0.56999998732254	0.00128134449617782	1	1	1	9725	1	225840555	225882719
ENSG00000130733.10	YIPF2	0.568051517009735	5.99977872107957	0.56999998732254	4.45104945559828e-07	1	1	1	78992	19	10922184	10928687
ENSG00000145107.15	TM4SF19	-0.568051517009735	-0.0535903784108447	0.56999998732254	0.007031076465713	1	1	1	116211	3	196323546	196338387
ENSG00000112419.14	PHACTR2	0.568051517009735	28.6903949252316	0.56999998732254	1.91761293880705e-08	1	1	1	9749	6	143536877	143831184
ENSG00000087258.14	GNAO1	0.568051517009735	0.167694662072668	0.56999998732254	0.00026478509072614	1	1	1	2775	16	56191488	56357443
ENSG00000115919.14	KYNU	-0.568051517009735	-0.147726703554631	0.56999998732254	0.000743519611911468	1	1	1	8942	2	142877663	143055832
ENSG00000103489.11	XYLT1	0.568051517009735	0.0426375545680511	0.56999998732254	0.0176232936180195	1	1	1	64131	16	17101768	17470959
ENSG00000172673.10	THEMIS	-0.568051517009735	-3.77343659733301	0.56999998732254	1.51484868652437e-06	1	1	1	387357	6	127708193	127918594
ENSG00000184156.16	KCNQ3	0.568051517009735	0.0441008749185972	0.56999998732254	0.0108372116319119	1	1	1	3786	8	132120857	132481094
ENSG00000179523.4	EIF3J-AS1	-0.568051517009735	-0.0669179095780766	0.56999998732254	0.00298284765188714	1	1	1	NA	NA	NA	NA
ENSG00000227107.1	AC096574.5	-0.568051517009735	-0.0660658887679664	0.56999998732254	0.00579109102795023	1	1	1	NA	NA	NA	NA
ENSG00000153208.16	MERTK	0.568051517009735	0.0270439836923789	0.56999998732254	0.0433139732544213	1	1	1	10461	2	111898606	112029560
ENSG00000177058.11	SLC38A9	0.568051517009735	0.303253542314563	0.56999998732254	0.000279444366957039	1	1	1	153129	5	55625844	55712342
ENSG00000176108.9	CHMP6	0.568051517009735	0.0264790742992829	0.56999998732254	0.035006327488856	1	1	1	79643	17	80991840	81000132
ENSG00000260011.2	RP13-20L14.1	0.568051517009735	0.0491024799056417	0.56999998732254	0.00715211602736928	1	1	1	NA	NA	NA	NA
ENSG00000279873.2	LINC01126	0.568051517009735	0.0961133886394331	0.56999998732254	0.00239021498170961	1	1	1	100129726	2	43227210	43228854
ENSG00000185033.14	SEMA4B	0.568051517009735	0.246900313226107	0.56999998732254	0.000322548817339934	1	1	1	10509	15	90184919	90229660
ENSG00000167394.12	ZNF668	-0.568051517009735	-0.0555608580165403	0.56999998732254	0.00807477383266798	1	1	1	79759	16	31060846	31074239
ENSG00000157637.12	SLC38A10	-0.568051517009735	-0.206138679907768	0.56999998732254	0.000762475738268768	1	1	1	124565	17	81244810	81295432
ENSG00000149573.8	MPZL2	0.568051517009735	0.178388846759396	0.56999998732254	0.000749076221224891	1	1	1	10205	11	118253415	118264296
ENSG00000277863.1	RP11-282A11.4	0.568051517009735	0.0125040187057297	0.56999998732254	0.103932176988562	1	1	1	NA	NA	NA	NA
ENSG00000136122.15	BORA	0.568051517009735	0.02301013402199	0.56999998732254	0.0304851628309168	1	1	1	79866	13	72727922	72756195
ENSG00000183741.11	CBX6	-0.568051517009735	-0.052708456396856	0.56999998732254	0.00716758319947609	1	1	1	23466	22	38861421	38872215
ENSG00000163950.12	SLBP	0.568051517009735	0.0839258178781291	0.56999998732254	0.00310669703252893	1	1	1	7884	4	1692730	1715875
ENSG00000273045.5	C2orf15	0.568051517009735	0.624017187693909	0.56999998732254	7.16848777908577e-05	1	2	2	150590	2	99141706	99151668
ENSG00000168769.13	TET2	-0.568051517009735	-0.159083071431829	0.56999998732254	0.00101545151052148	1	1	1	54790	4	105145874	105279802
ENSG00000172687.13	ZNF738	0.568051517009735	0.0139827236831096	0.56999998732254	0.127400972052641	1	1	1	148203	19	21358999	21388581
ENSG00000173041.11	ZNF680	0.568051517009735	0.0356859097666747	0.56999998732254	0.0171300944307082	1	1	1	340252	7	64500252	64563134
ENSG00000272849.1	RP11-347I19.8	-0.568051517009735	-0.0176382834939351	0.56999998732254	0.0771997435544163	1	1	1	NA	NA	NA	NA
ENSG00000105559.11	PLEKHA4	0.568016122289222	0.0340088164149878	0.570024020616279	0.0210668890865127	2	2	2	57664	19	48837091	48868621
ENSG00000148481.13	MINDY3	-0.567698453420882	-0.773707107985723	0.570239741904148	2.90420965357385e-05	2	2	2	80013	10	15778168	15860509
ENSG00000091732.15	ZC3HC1	0.567573686982873	0.120275689839575	0.570324478433369	0.00148799685136703	2	2	2	51530	7	130018285	130051450
ENSG00000134318.13	ROCK2	0.567436800576799	0.19266909265592	0.570417453278594	0.00108024326866947	2	2	2	9475	2	11179758	11345436
ENSG00000145743.15	FBXL17	-0.567139587125884	-0.1812571309851	0.570619348986794	0.00102296717717741	2	2	2	64839	5	107859034	108382097
ENSG00000197915.5	HRNR	-0.567091648186857	-0.0110686258965935	0.570651916871884	0.151760734828184	2	2	2	388697	1	152212075	152224192
ENSG00000138378.17	STAT4	0.566548530949646	0.0414668133717626	0.571020951814554	0.0187957119005388	2	2	2	6775	2	191029575	191172683
ENSG00000254827.5	SLC22A18AS	-0.565948923111255	-0.0638048859252069	0.571428502646384	0.00503830265236842	2	2	2	5003	11	2887343	2903574
ENSG00000130226.16	DPP6	0.565394436141525	0.765891692270259	0.571805508125746	3.16146887115033e-05	2	2	2	1804	7	153748132	154894284
